ID	sentiment	sentence
4124	 	well i wanna send it to you eventually bu i prolly cant send it til after i get back =x but ill take a pic n show u =p
4125	 	@ aww, thats sad 
4126	 	URL - this is with my whole family on june 14th, when we had a familyday! 
4127	 	@ power cuts in bangalore too? this is crazy, just when i am moving back 
4128	 	epcot all day with joany!! yay!! 
4129	 	processing another credit application! more hours to bill! 
4130	 	made a huge mistake at work. boss is not happy. can't take it back now. this sucks 
4131	 	@ well.. i was being a little mean and singing loudly for sleepyhead's benefit. 
4132	 	@ coolis! x0 how`d you know about where i am? lol
4133	 	@ aw, jealous! i'm still at work 
4134	 	is feeling really down 
4135	 	aw...rest in peace farrah fawcett 
4136	 	@ for some reason, trendmicro doesn't like your site. that means i can't see your posts at the office anymore. sad!
4137	 	i love @ she is amazin..my favourite singer..i only just realised..shes so cool 
4138	 	@ i promise i wont show it its just for my personal amusement xd
4139	 	fun fun fun..... what an interesting life i have 
4140	 	i'm out-standing in my field ~crop scouting today
4141	 	@ i'm really sorry i couldn't be there! i miss ya and wish i could've been but had to go to the hospital 
4142	 	@ hurray, glad to hear it. 
4143	 	sad.... farrah fawcett has lost her battle with cancer and joined the real angels... rip 
4144	 	@ nite mary 
4145	 	sittin on the plane, waiting patiently... feeling ill already 
4146	 	it hurts when your workdesk's window overlooks all the planes touch down and you wish you're inside one to fly back home 
4147	 	beyond disapointed that mom wont go and get her the book already.. 
4148	 	finally about to get my hair washed...i hate when my stylist is behind sched. but i love how my hair comes out! 
4149	 	writing a letter to my friend r.i.p saturday, memorial survice
4150	 	is back from getting the new jonas brothers cd!! on to my ipod it goes!!
4151	 	it is soo hot today 
4152	 	'honey' the chicken was attacked today by two dogs!! poor thing she has now got a bare bum and 8 stitches from the vets!
4153	 	@ good morning. 
4154	 	coffee, eggs and toast 
4155	 	@ the work placement i'm applying online to a few more places, then going to get serious and start phoning people up.
4156	 	is still thinking he might be lucky enough to win a #squarespace iphone, but karma seems limited a hospital stay for my wife. #facebook
4157	 	yay! permanent #1 again! phew! heartless debuts at #22! 
4158	 	is flickr brokn? most of the images are showing up as broken links. 
4159	 	@ well hello miley hows life as a big star dont you get sick of all the paps ?? message me back ))
4160	 	its suppost to be beautiful today, going to go wash the sue-b. 
4161	 	@ awesome! bohemia?main stage? or both ? cant wait, will it be a late night, or monring announcement, or whenever its ready?
4162	 	@ @ - they're buff, as in legs are hugh! ie marines (at defense meeting) - gotta love it but i am squashed! 
4163	 	@ i had a great time at wembley last night.thank you so much my fave song on the album is btween black keys and much better.
4164	 	wishing i could be a part of an extreme church makeover!! 
4165	 	ugh i wish i was going to the every avenue &amp; valencia concert tonight i hate grand rapids.
4166	 	@ i really love &quot;starlight&quot;, but a lot of their stuff is amazing. 
4167	 	@ they shouldn't. configure the plugins when you instantiate them. its the advantage of #zf using classes eeverywhere #php
4168	 	@ haha wish i could! but im in edinburgh... lol! &lt;3 x
4169	 	at work 
4170	 	@ yea im here 
4171	 	good morning sunshine 
4172	 	is hanging out with my baby, running errands, then driving to texas! 
4173	 	@ all you girls are so lucky to be filmed for jimmy kimmel lol 
4174	 	@ really transformers was good? was going to go last night, heard it was horrible, so we didn't go. now i feel like i missed out 
4175	 	summeer! lines, vines &amp; trying times is mine since last friday 
4176	 	@ yikes.. no good. i hate hayfever myself... and meds don't help much for me either. 
4177	 	@ URL - i wish i was there 
4178	 	@ exactly, but sadly everyone was pretty good last night, so if jason is in bottom 3 again, he might go home. 
4179	 	has nothing special to tweet about...umm its peretty outside 
4180	 	@ it's in the more! magazine 
4181	 	rest in peace farrah fawcett- you will truly be missed. 
4182	 	@ rumor has it that a movie is in the works 
4183	 	@ oohh how sad..... 
4184	 	installation dinner last night was fine. good food and good people. sad to hear that gse is ending soon. 
4185	 	rip jill munroe. 
4186	 	cedar point with my biffs 
4187	 	@ yeah. right. old, eh? are you even 30 yet? p.s. happy birthday!
4188	 	big lump in my throat from reading about farrah fawcett's passing...saddens me tremendously whenever someone loses a battle w/ cancer 
4189	 	watching david cook on larry king live.. didn't get to see it 'coz i was at school... 
4190	 	@ there is at least one of us in every state 
4191	 	@ @ @ @ @ courageous lady! sad rip
4192	 	rip farrah. you will be missed 
4193	 	couscous i want to go to glasto 
4194	 	@ nice to see your eyes 
4195	 	i just feel like typing gibberish 
4196	 	r.i.p. farrah fawcett thats really sad 
4197	 	@ aw lol. i'm just sorting some pics 
4198	 	@ just appreciating torrent of rpid tweeps from a fellow mallu wish culd do the same.
4199	 	@ yay but yu have loads to do!! your birthday! harry potter! leavers assembly! induction day! prom! loads xx
4200	 	@ i miss them too! 
4201	 	@ sending hugs hahahh 
4202	 	otw back home 
4203	 	@ hey jodie, are you on facebook as well? would love to have you on there on my friends list! 
4204	 	finally on the way out of office!! 
4205	 	work, work, work 
4206	 	you're never too old to play in the rain 
4207	 	@ oo. good idea. i want to try it with baileys too. 
4208	 	i'm gonna feather my hair today in honor of farrah facett see you in heaven angel
4209	 	@ i'll let becca tweet how i killed off my sims it is equally horrible...
4210	 	just my luck ! its going to rain on my prom day 
4211	 	will be watching prison break 2nite after her meeting. him-indoors wanted to watch it too, so couldn't watch last nite 
4212	 	not doing much at all 
4213	 	good morning. playing basketball with my brother then out tubing later! woohoo! 
4214	 	@ i wanna be there 
4215	 	@ vaild point, us robotic tool now giving me '' is not an integer when i change security 
4216	 	goodmornin 
4217	 	@ in my crayon box i have red violet, violet red, magenta, fuchsia and cerise. all in the mulberry family. sienna stands alone 
4218	 	@ aw man! not good to know w/ me on a diet!! but...i might indulge. 
4219	 	retweeting @ farrah fawcett dead: URL &lt;-- so sad, too young 
4220	 	@ thanks rob. the pron app got pulled. 
4221	 	just got off work! i'm exhausted.... worked real hard today. jk lmao. i only worked 3 hrs. 
4222	 	got to knuckle down and study real hard this year, 2 more years at uni then gonna find me an amazing job 
4223	 	@ i know you know it was a tongue-in-cheek remark 
4224	 	charlie is so precious... his first night alone and he pulled it off with no problem 
4225	 	@ no good bands 
4226	 	aw man #ripfarrahfawcett! you were the best angel ever. URL
4227	 	i'm gonna get ready, mail a letter, then get some breakfast at caribou. maybe going to gym later, who knows.
4228	 	@ sad did she marry at the end?
4229	 	oh, no. farrah fawcett has passed away. 
4230	 	hopes farrah fawcett is kicking ass and catching bad guys with style in heaven as she did so well while she was here on earth 
4231	 	@ hmm, nah kettles are definitely my favourite toasters a close second though! haaha, what about you? microwave?
4232	 	okay, me &amp; blizge decided to go to prom... all the way. wish, that ren could go w/ me &lt;3 but luckily, i will be w/ her in 3 weeks!!
4233	 	@ farrah fawcett, star of &quot;charlie's angels,&quot; has died from cancer at 62. 
4234	 	@ im so sorry for your loss xoxo
4235	 	@ i turned on some jimmy eat world, in my fort, and just went to sleep happy as a clam &amp; as soon as the chapters done, coffee!!
4236	 	@ see if u can come tomo cause i'm on set tomo 
4237	 	got his results back from college, they are good 
4238	 	i love you. i do. 
4239	 	5 g's URL ohh yeah 
4240	 	up next.... lines vines and trying times 
4241	 	rest peacefully farrah fawcett!! 
4242	 	listening to james joyce recording - happy bloomsday URL
4243	 	farrah fawcett died this morning. sad. 
4244	 	@ lol thanks too bad my bestie talked me into going to ihop 
4245	 	listening to the jen and dave show and eating some sesame chicken. 
4246	 	@ i've lived here my whole life and still scream every time ahh!! dc traffuck bites the big one! missed the river pic 
4247	 	and that should say habanero... the spanish n screwed it up 
4248	 	i got it!! not listening to it yet... waiting for the perrfect moment. i wanna sit on a hill, stare at the view, and listen to it.
4249	 	goodbye farrah...god speed... 
4250	 	@ good morning 
4251	 	auntie to eleven!! 
4252	 	thank god for @ and the dashboard on mac comps 
4253	 	eating chocolates 
4254	 	i jinxed my good mood, i say i'm happy and all that cause nicks the father to sharons baby and now farrah dies... didn't know her but its
4255	 	watching hannah montana 
4256	 	this more than makes up for the vacation i won't be able to take with my fam, because now i have to pay for my own 
4257	 	somehow now going to glastonbury thanks to the worm and someone upstairs who like me 
4258	 	@ omg youre so cheesy haha its why we all love you 
4259	 	eating watching my bloody valentine 
4260	 	meeko has to get surgery. poor kitty. 
4261	 	jealous that @ is on her way to florida. but only 8 more days and im on my way there 
4262	 	rest in peace farrah fawcett and the little baby girl who was found dead in a car today in dk. so awful when people die 
4263	 	@ i'm actually referencing office worker situations. this is pervasive in the culture. sad 
4264	 	transformers 2- frantic goofballism for first 20 min does not bode well for rest of movie 
4265	 	@ wow, that really sucks so sad to see when that happens, when it's believed to be the only way out. 
4266	 	thanks for the good wishes, everyone! yep, it's pretty cool, indeed! 
4267	 	@ hey you're on people.com! 
4268	 	@ thanks for following. pleased to make your acquaintance.
4269	 	my class is cancelled 
4270	 	@ you rob a bank or a really rich person? alone or was it a bonnie and clyde type deal. details are needed for interpretation. 
4271	 	@ i just voted for you and i've drawn a picture of you. its not that good but i keep up drawing 
4272	 	@ ricky, you've made it! 
