ID	sentiment	sentence
17625	neg	haha! its amazing isnt it! miss you! i wanna come back 
17626	neg	@ i feel ya on that one. 
17627	neg	my butt hurts. 
17628	neg	@ omg thats horrible i hope the rest of your day gets better i hope the geese is ok
17629	neg	has a really bad headache..or should say a neck ache..gahh and im nauseated. this sucks 
17630	neg	@ sure am, booking flights and tickets this week... hopefully see you there! i have regular sized business cards now though 
17631	neg	ffuu the dress i wanted to buy is sold out 
17632	neg	taking my dog to the vet soon i hope everythings okay with her 
17633	neg	in class 
17634	neg	bored, woke up too early... still got another hour... 
17635	neg	shit what at house. kutner! 
17636	neg	@ crashed two time while creating new note after my last update... (mac) 
17637	neg	@ @ i'm not going to make it way way to ill....
17638	neg	disappointed he missed the new star trek last night. 
17639	neg	@ i thought i was the only one with &quot;tab'itis&quot;... i get &quot;attached&quot; to the open tabs with articles, code, etc... :/
17640	neg	need to arrange my car insurance 
17641	neg	had stress relieved, now it has returned 
17642	neg	so failing... 2 outta 5 classes aint too bad 
17643	neg	i can't, in my conscience, join anything which includes neo-cons. 
17644	neg	sad! chris has to work on easter 
17645	neg	first time to go negative in my bank account!! i am not a happy camper!! what was i thinking!
17646	neg	forgot to set my alarm and woke up after the sun...gona be late to work 
17647	neg	i miss singing already 
17648	neg	@ dang near snowing, its snow flurries from sandals to boots again. crazy
17649	neg	boo to that test i just took 
17650	neg	last day at maya's chilling out and then off to syracuse to see emily.
17651	neg	what's the best tool for sharing pictures on twitter? i noticed that @ created dznr.org but i'm not invited to that party 
17652	neg	there are ants crawling around in my room. 
17653	neg	@ i'll pay for your ticket, and you can pay me back. i dont wanna go alone 
17654	neg	@ haha its amazing right! i miss you! i wanna come back 
17655	neg	@ come on man, don't jinx the pirates 
17656	neg	too much work to do 
17657	neg	@ haha, our windows are barred. i'm a prisoner 9-5! i wish i was joking such a beautiful day too!
17658	neg	is bored and haven't a clue what to do 
17659	neg	@ wats wrongg?? 
17660	neg	itunes rolls out variable pricing for songs 
17661	neg	is cold at work again today...i gotta remember to pack my snuggie in my car 
17662	neg	@ that's me every morning 
17663	neg	@ i would love to be a stay-at-home mom. right now i work outside the home thanks for checking it out!
17664	neg	setting up a new vmware image for .net dev. 2 hours later i'm on my 4th windows restart and still haven't got everything installed yet 
17665	neg	omg! i hate this snow! 3 days till david cook! &lt;hebrews 13:8&gt;
17666	neg	to the theatre again. determined to see more than the last 40 minutes of the show today. 1st act sounds hilarious but have yet to see it 
17667	neg	my blog's mysql is down.. 
17668	neg	@ hope they are treating you well! hospitals are no fun 
17669	neg	has two essays to do by tomorrow morning. all i want to do is sleep. i'm so tired. 
17670	neg	couldn't get twitter to work last night 
17671	neg	has no internet access and needs an iphone, clearly, to keep up with twitter. life without twitter is not the same 
17672	neg	remember that laundry i was lamenting about last night? well, it's still there. the laundry fairy didn't come take care of it. 
17673	neg	@ aww i am sorry! lol yu saw the hills too.. i wanna watch the season to see why spencer calls lc to appologize lmao!
17674	neg	is not very happy today! 
17675	neg	i think im gettin a cold 
17676	neg	so. kutner is leaving housee for obama. i don't know how i feel about that. 
17677	neg	the car has to saty with dr toyota overnight..... 
17678	neg	@ -have you asked it why bit.ly is inaccessible? i'm now unable to read any of the articles my readers are tweeting to me 
17679	neg	@ you never told me the ilaa horror stories. and i will be out of my rut when this damn headache goes away. 
17680	neg	@ i had to reschedule bc a throat infection kept me home yesterday 
17681	neg	@ i swear i'm going to unfollow you 
17682	neg	didn't sleep well last night. thought about that little girl and what she probably had to go through before she died. so sad. 
17683	neg	@ @ guilty as charged! 
17684	neg	@ what about me? 
17685	neg	wish blake griffin would stay one more year, but i know better 
17686	neg	@ but i'm tiired! you cruel girl.
17687	neg	@ we didn't make it in the end massive queues on the m25 then took wrong turn right near wembley itself, gutted! x
17688	neg	for those of you thinking i hate the yankees - i dont. i'm a yankees fan. and losing to the orioles no less 
17689	neg	at work, tho its friday its an awful friday, they have my take n income n calls for 9 hrs when i usually make outbound calls, what a day 
17690	neg	i have had 5 prank calls in 2 days, some the same, some completely different... i really wanna know who it is! 
17691	neg	morning folks! la traffic to work listening to mario - break up this goes soo hard 2 me
17692	neg	justin-hard time finding work me-hard time being happy 
17693	neg	awesome. no voice again today. work is going to be impossible. 
17694	neg	got home. a parcel that was meant for me was delivered to our neighbours' house, but they're not home... 
17695	neg	did some voluneering and now have to focus on uni stuff. need to write a press release, how hard... wish i had more practice
17696	neg	i just saw a video of grown man from champaign,il. i can tell donnie's back is hurting him in it his usual hip action is toned way down!
17697	neg	still sitting in class eating goldfish and drinking sprite! if only it was lunch time 
17698	neg	@ what about robert englund? 
17699	neg	&quot;pack&quot; the duckling found safe but his webbed feet have been cut and a new one will still have to be made. URL
17700	neg	trying to find a good vet around here. i think one of my kitties has asthma 
17701	neg	can't write anymore papers five to go
17702	neg	@ mitchell james is my uncle (kappa man who passed 4 yrs ago). the kappas named a scholarship after him. miss my superman 
17703	neg	happy opening day! wish i could be getting ready to go to the giants game instead of work 
17704	neg	yep, say hello to $1.29 #itunes downloads, the #new #standard for #high-quality, #over-priced #digital #downloads. #sad, sad day. 
17705	neg	i love it when class gets cancelled! too bad it's my 2nd of 3 classes of the day so i still have to stay for my 1st &amp; last ones 
17706	neg	is hoping this tummy ache from too many cookies will go away soon. thanks brady 
17707	neg	why doesn't high school teach apa style citation? its all i'm supposed to use in my class 
17708	neg	@ we do talk else where &gt;&lt; i wasn't there 
17709	neg	not impressed with the fact it is snowing april 7th 
17710	neg	last day @ disney 
17711	neg	swamped at work.... not a good day but trying to keep positive... the weekend is not that far.
17712	neg	come home to expect his warm hug &amp; gets none! 
17713	neg	@ rub it in! 
17714	neg	the man behind me on the train smells so much of booze it's giving me a headache 
17715	neg	missed jon's tweets again last knight he waits until i turn off my phone to start twittering! still love him though! lol!
17716	neg	i'm fighting a losing battle with a broken heart. 
17717	neg	@ oh tom, my pancake hopes have fallen flat oops, there's that &quot;draco malfoy&quot; stare. better get back to work.
17718	neg	@ i find that almost un iversally true 
17719	neg	watching pokemon. where is everyone 
17720	neg	@ my kids asked about &quot;the red dots&quot; on my face, &quot;why like that? how come?&quot; pimples. &quot;what are pimples?&quot; 
17721	neg	URL - today is the day. gotta sell the scooter 
17722	neg	please no rain today! i got some things to do outside 
17723	neg	i need friends for twitter 
17724	neg	@ hate to burst your bubble but tv guide's matt roush says it's a disaster! i was looking fwd to it also. 
17725	neg	just woke up kinda not feeling well... URL
17726	neg	i don't want to get out of bed 
17727	neg	@ unfortunately, that's been happening since yesterday 
17728	neg	is off 2 work 
17729	neg	: staying away from tea all day today 
17730	neg	@ sadly not wet, grey and really quite yuck again. any better over there?
17731	neg	@ i've just discovered i'm busy around lunchtime i don't suppose dinner is possible?
17732	neg	@ so not fair. some of us are stuck at work... i wanna be cozy at home!
17733	neg	wasting time. 
17734	neg	sick and tired of hacking away at a third parties php code. the whole thing needs re-written so as to be maintainable. 
17735	neg	@ i can imagine the amount of messages you get everyday! i wish my job was exciting as yours! enjoy everymoment of it for me 
17736	neg	i can't believe that i am still waiting for a damn delivery. it's clearly not coming today. 
17737	neg	i get to work again today and tomorrow! i'm so lucky... 
17738	neg	@ hearing you talk about editing pictures makes me cringe lol
17739	neg	eating, eating, eating................. 
17740	neg	our grass is so high that i let the dog out and he comes back soaked all over! poor thing 
17741	neg	i'm sad to hear the news of an 8-yr-old girl who has been missing in our area - her body was found last night - prayers are needed 
17742	neg	@ it's good, but buggy like a motherfucker. 
17743	neg	this day is going from bad to worse...i broke my shoe this morning, it's windy and freezing cold out, and i still have to take a de test. 
17744	neg	i am sorry to hear about your grandma anything i can do for you?
17745	neg	@ my brain is mad too. but i don't imagine as mad as yours. *pat*
17746	neg	@ i hope things start looking up soon coffee always helps me! 
17747	neg	gots to go now twitters, have an mri scan at 5.30pm i hate mri's.
